,beta,outbreak_size,system_size,transmissibility,kappa,size_fraction,legend_kappa
259,0.14500000000000002,87,500,0.3031358885017422,20,0.174,$\kappa = 20$
260,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
261,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
262,0.14500000000000002,126,500,0.3031358885017422,20,0.252,$\kappa = 20$
263,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
264,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
265,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
266,0.14500000000000002,71,500,0.3031358885017422,20,0.142,$\kappa = 20$
267,0.14500000000000002,5,500,0.3031358885017422,20,0.01,$\kappa = 20$
268,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
269,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
270,0.14500000000000002,92,500,0.3031358885017422,20,0.184,$\kappa = 20$
271,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
272,0.14500000000000002,75,500,0.3031358885017422,20,0.15,$\kappa = 20$
273,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
274,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
275,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
276,0.14500000000000002,3,500,0.3031358885017422,20,0.006,$\kappa = 20$
277,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
278,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
279,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
280,0.14500000000000002,101,500,0.3031358885017422,20,0.202,$\kappa = 20$
281,0.14500000000000002,45,500,0.3031358885017422,20,0.09,$\kappa = 20$
282,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
283,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
284,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
285,0.14500000000000002,3,500,0.3031358885017422,20,0.006,$\kappa = 20$
286,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
287,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
288,0.14500000000000002,4,500,0.3031358885017422,20,0.008,$\kappa = 20$
289,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
290,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
291,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
292,0.14500000000000002,115,500,0.3031358885017422,20,0.23,$\kappa = 20$
293,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
294,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
295,0.14500000000000002,98,500,0.3031358885017422,20,0.196,$\kappa = 20$
296,0.14500000000000002,3,500,0.3031358885017422,20,0.006,$\kappa = 20$
297,0.14500000000000002,1,500,0.3031358885017422,20,0.002,$\kappa = 20$
298,0.14500000000000002,2,500,0.3031358885017422,20,0.004,$\kappa = 20$
299,0.14500000000000002,8,500,0.3031358885017422,20,0.016,$\kappa = 20$
300,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
301,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
302,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
303,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
304,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
305,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
306,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
307,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
308,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
309,0.1925,135,500,0.3660855784469097,20,0.27,$\kappa = 20$
310,0.1925,3,500,0.3660855784469097,20,0.006,$\kappa = 20$
311,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
312,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
313,0.1925,174,500,0.3660855784469097,20,0.348,$\kappa = 20$
314,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
315,0.1925,121,500,0.3660855784469097,20,0.242,$\kappa = 20$
316,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
317,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
318,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
319,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
320,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
321,0.1925,5,500,0.3660855784469097,20,0.01,$\kappa = 20$
322,0.1925,141,500,0.3660855784469097,20,0.282,$\kappa = 20$
323,0.1925,4,500,0.3660855784469097,20,0.008,$\kappa = 20$
324,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
325,0.1925,89,500,0.3660855784469097,20,0.178,$\kappa = 20$
326,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
327,0.1925,8,500,0.3660855784469097,20,0.016,$\kappa = 20$
328,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
329,0.1925,7,500,0.3660855784469097,20,0.014,$\kappa = 20$
330,0.1925,8,500,0.3660855784469097,20,0.016,$\kappa = 20$
331,0.1925,7,500,0.3660855784469097,20,0.014,$\kappa = 20$
332,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
333,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
334,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
335,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
336,0.1925,172,500,0.3660855784469097,20,0.344,$\kappa = 20$
337,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
338,0.1925,32,500,0.3660855784469097,20,0.064,$\kappa = 20$
339,0.1925,99,500,0.3660855784469097,20,0.198,$\kappa = 20$
340,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
341,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
342,0.1925,3,500,0.3660855784469097,20,0.006,$\kappa = 20$
343,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
344,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
345,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
346,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
347,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
348,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
349,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
350,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
351,0.1925,130,500,0.3660855784469097,20,0.26,$\kappa = 20$
352,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
353,0.1925,3,500,0.3660855784469097,20,0.006,$\kappa = 20$
354,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
355,0.1925,169,500,0.3660855784469097,20,0.338,$\kappa = 20$
356,0.1925,130,500,0.3660855784469097,20,0.26,$\kappa = 20$
357,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
358,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
359,0.1925,3,500,0.3660855784469097,20,0.006,$\kappa = 20$
360,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
361,0.1925,116,500,0.3660855784469097,20,0.232,$\kappa = 20$
362,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
363,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
364,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
365,0.1925,2,500,0.3660855784469097,20,0.004,$\kappa = 20$
366,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
367,0.1925,3,500,0.3660855784469097,20,0.006,$\kappa = 20$
368,0.1925,171,500,0.3660855784469097,20,0.342,$\kappa = 20$
369,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
370,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
371,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
372,0.1925,17,500,0.3660855784469097,20,0.034,$\kappa = 20$
373,0.1925,1,500,0.3660855784469097,20,0.002,$\kappa = 20$
374,0.1925,125,500,0.3660855784469097,20,0.25,$\kappa = 20$
